wf_name,table_name,nz_database,dl_database,pii,target_schema,table name in delta lake
wf_Salon_Academy,SALON_ACADEMY_PRE,EDW_PRD,dev_raw,NO,,SALON_ACADEMY
wf_Salon_Academy,SALON_ACADEMY_ASSESSMENT_PRE,EDW_PRD,dev_raw,NO,,SALON_ACADEMY_ASSESSMENT
wf_Salon_Academy,SALON_ACADEMY_ASSESSMENT_ACTIVITY_TRACKER_PRE,EDW_PRD,dev_raw,NO,,SALON_ACADEMY_ASSESSMENT_ACTIVITY_TRACKER
wf_Salon_Academy,SALON_ACADEMY_ASSESSMENT_DENY_REASON_PRE,EDW_PRD,dev_raw,NO,,SALON_ACADEMY_ASSESSMENT_DENY_REASON
wf_Salon_Academy,SALON_ACADEMY_ASSESSMENT_FAIL_REASON_PRE,EDW_PRD,dev_raw,NO,,SALON_ACADEMY_ASSESSMENT_FAIL_REASON
wf_Salon_Academy,SALON_ACADEMY_ASSESSMENT_REASON_PRE,EDW_PRD,dev_raw,NO,,SALON_ACADEMY_ASSESSMENT_REASON
wf_Salon_Academy,SALON_ACADEMY_ASSESSMENT_TRAINER_PRE,EDW_PRD,dev_raw,NO,,SALON_ACADEMY_ASSESSMENT_TRAINER
wf_Salon_Academy,SALON_ACADEMY_TRAINING_PRE,EDW_PRD,dev_raw,NO,,SALON_ACADEMY_TRAINING
wf_Salon_Academy,SALON_ACADEMY_TRAVEL_PRE,EDW_PRD,dev_raw,NO,,SALON_ACADEMY_TRAVEL
