wf_name,table_name,nz_database,schema,pii,target_schema
wf_EM_EPC_Label,EM_AMS_OFFER_TIERED_PRICE,ALL,legacy,no,legacy
wf_EM_EPC_Label,EM_AMS_OFFER_SKU,ALL,legacy,no,legacy
wf_EM_EPC_Label,EM_AMS_OFFER_COUNTRY,ALL,legacy,no,legacy
wf_EM_EPC_Label,EM_AMS_OFFER_LABEL,ALL,legacy,no,legacy
wf_EM_EPC_Label,EM_AMS_TEMPLATE_TYPE,ALL,legacy,no,legacy
wf_EM_EPC_Label,EM_DISCLAIMER_TYPE,ALL,legacy,no,legacy
wf_EM_EPC_Label,EM_AMS_DISCOUNT_TYPE,ALL,legacy,no,legacy
wf_EM_EPC_Label,EM_AMS_OFFER_LIMIT_TYPE,ALL,legacy,no,legacy
wf_EM_EPC_Label,EM_AMS_SKU_GROUP_TYPE,ALL,legacy,no,legacy
