wf_name,table_name,nz_database,schema,pii,target_schema
wf_payroll_calendar,PS_PAY_CALENDAR_PRE,distinct_ddl,raw,no,raw
wf_payroll_calendar,PS_PAYROLL_CALENDAR,distinct_ddl,legacy,no,legacy
