#,SUBJECT_AREA,WORKFLOW_NAME,other_workflows,Target Schema,Workflow Base Target Table,DL  Schema
1164,BA_StoreOps,wf_SVCS_Plan_Units_Sales,,legacy,SVCS_PLAN_UNITS_SALES_DAY,
1166,BA_Financials,wf_TimeSmart,,legacy,TS_ACTIVITY,
1167,BA_Financials,wf_TimeSmart,,legacy,TS_ACTIVITY_CATEGORY,
1168,BA_Financials,wf_TimeSmart,,legacy,TS_ACTIVITY_TYPE,
1169,BA_Financials,wf_TimeSmart,,legacy,TS_ACTIVITY_XREF,
1170,BA_Financials,wf_TimeSmart,,legacy,TS_EMPLOYEE_TIME,
1171,BA_Store_Ops,wf_Traffic_Counters_Delayed_Load,wf_Traffic_Counters_Delayed_Load; wf_Traffic_Counters_Early_Load,legacy,SITE_TRAFFIC,
1173,BA_Dimension,wf_UDH_SKU_STYLE,,legacy,UDH_SKU_STYLE,
1174,BA_Education,wf_USR_Assessment_Exceptions,,legacy,USR_ASSESSMENT_EXCEPTIONS,
1175,BA_HCM,wf_usr_caresmart,,legacy,USR_CARESMART,
1176,BA_SCM,wf_USR_CUSTOMS_IMPORT_DATA,,legacy,USR_CUSTOMS_IMPORT_DATA,
1177,BA_HCM,wf_USR_Job_Group,,legacy,USR_JOB_GROUP,
1178,BA_StoreOps,wf_usr_psh_mystery_shopper,,legacy,USR_PSH_MYSTERY_SHOPPER,
1179,BA_Dimension,wf_USR_Store_Attributes,,legacy,USR_STORE_ATTRIBUTES,
1180,BA_StoreOps,wf_USR_Store_Tier,,legacy,USR_ALT1_TIER,
1181,BA_StoreOps,wf_USR_Store_Tier,,legacy,USR_HR_STORE_SALES_TIER,
1182,BA_StoreOps,wf_USR_Store_Tier,,legacy,USR_HR_STORE_TIER,
1183,BA_StoreOps,wf_USR_Store_Tier,,legacy,USR_SCORECARD_TIER_PLAN,
1184,BA_Dimension,wf_Vendor_Dim,,legacy,VENDOR_SUBRANGE,
1185,BA_SCM,wf_VENDOR_FACTORY_CAT_PERFORMANCE_SAMPLE_CNT,wf_VENDOR_FACTORY_CAT_PERFORMANCE_SAMPLE_CNT; wf_VENDOR_FACTORY_CAT_PERFORMANCE_SKU_TARGET_COST; wf_VENDOR_FACTORY_PERFORMANCE_DIM_SCORECARD; wf_VENDOR_SCORECARD_DEPT_METRICS; wf_VENDOR_SCORECARD_QUALITY_ASSMNT_SCORE; wf_VENDOR_SCORECARD_SKU_RECALL_CNT; wf_VENDOR_SCORECARD_SOCIAL_PERFORMANCE_METRICS,legacy,VENDOR_FACTORY_CAT_PERFORMANCE,
1187,BA_SCM,wf_VENDOR_FACTORY_PERFORMANCE_DIM_SCORECARD,,legacy,VENDOR_CBX_SAP_REL,
1189,BA_SCM,wf_VENDOR_FACTORY_PERFORMANCE_DIM_SCORECARD,,legacy,VENDOR_FACTORY_PERFORMANCE,
1191,BA_SCM,wf_VENDOR_SCORECARD_FACTORY_METRICS,,legacy,FACTORY_CBX_VENDOR_REL,
1192,BA_SCM,wf_VENDOR_SCORECARD_FACTORY_METRICS,,legacy,VENDOR_FACTORY,
1196,BA_Portal_Integration,wf_VIP_Portal_Weekly,,legacy,VIP_USER_SUPPLY_CHAIN,
1197,BA_SCM,wf_VIP_Salvage,,legacy,VIP_PALLET_SALVAGE,
1198,BA_Labor_Mgmt,wf_WFA_TIME_SHEET_PUNCH,,legacy,WFA_TIME_SHEET_PUNCH,
1199,BA_Warehouse,wf_WMS_Tier3_Lookup_Tables_Load,,legacy,WMS_JOB_FUNCTION,
1200,BA_Labor_Mgmt,wf_workforce_analytics,,legacy,WFA_BUSINESS_AREA,
1201,BA_Labor_Mgmt,wf_workforce_analytics,,legacy,WFA_DEPARTMENT,
1202,BA_Labor_Mgmt,wf_workforce_analytics,,legacy,WFA_EMP,
1203,BA_Labor_Mgmt,wf_workforce_analytics,,legacy,WFA_FCST_SLS_DEPT,
1204,BA_Labor_Mgmt,wf_workforce_analytics,,legacy,WFA_FCST_SLS_TASK,
1205,BA_Labor_Mgmt,wf_workforce_analytics,,legacy,WFA_LBRACCT,
1206,BA_Labor_Mgmt,wf_workforce_analytics,,legacy,WFA_ORG,
1207,BA_Labor_Mgmt,wf_workforce_analytics,,legacy,WFA_PAYCD,
1208,BA_Labor_Mgmt,wf_workforce_analytics,,legacy,WFA_TASK,
1209,BA_Labor_Mgmt,wf_workforce_analytics,,legacy,WFA_TDTL,
1210,BA_Labor_Mgmt,wf_workforce_analytics,,legacy,WFA_TSCHD,
