Value,File Name
DAYS,merged_output.txt
SITE_PROFILE_RPT,merged_output.txt
SVCS_PLAN_UNITS_EXCH_RATE,merged_output.txt
SAP_CLASS,merged_output.txt
SVCS_PLAN_STORE_DAY_PRE,merged_output.txt
SVCS_PLAN_UNITS_EXCH_RATE,merged_output.txt
SVCS_PLAN_UNITS_SALES_DAY,merged_output.txt
