Value,File Name
SKU_PROFILE,merged_output.txt
USER_RANKING_HIERARCHY,merged_output.txt
SALES_DAY_SKU_STORE,merged_output.txt
DM_DEPT_SEGMENTS,merged_output.txt
SITE_PROFILE,merged_output.txt
SKU_RANK,merged_output.txt
STORE_RANK,merged_output.txt
