Value,File Name
DAYS,merged_output.txt
WEEKS,merged_output.txt
EMPL_TERM_DAYS_WORKED,merged_output.txt
USR_90DAY_TO_PLAN,merged_output.txt
USR_PETSAFETY_TO_PLAN,merged_output.txt
IC_WC_PLAN,merged_output.txt
PLAN_ACT_TO_DATE_PRE,merged_output.txt
PLAN_ACT_TURNOVER,merged_output.txt
SITE_PROFILE,merged_output.txt
EMPLOYEE_PROFILE_WK,merged_output.txt
