wf_name,table_name,nz_database,schema,pii,target_schema
wf_CashOffice_LP,SITE_PROFILE,distinct_ddl,legacy,no,no
wf_CashOffice_LP,EMPLOYEE_PROFILE,distinct_ddl,legacy,empl_protected,empl_protected
wf_CashOffice_LP,CO_DEPOSIT,distinct_ddl,legacy,no,no
wf_CashOffice_LP,CO_HEADER,distinct_ddl,legacy,no,no
wf_CashOffice_LP,CO_VARIANCE,distinct_ddl,legacy,no,no
wf_CashOffice_LP,CO_TENDER_TOTAL,distinct_ddl,legacy,no,no
wf_CashOffice_LP,LP_TENDER_VAR_DAY,distinct_ddl,legacy,no,no
wf_CashOffice_LP,LP_TENDER_DAY,distinct_ddl,legacy,no,no
wf_CashOffice_LP,LP_EMPL_UNKNOWN,distinct_ddl,legacy,no,no
wf_CashOffice_LP,CO_DEPOSIT_PRE,distinct_ddl,legacy,no,no
wf_CashOffice_LP,CO_HEADER_PRE,distinct_ddl,legacy,no,no
wf_CashOffice_LP,CO_VARIANCE_PRE,distinct_ddl,legacy,no,no
wf_CashOffice_LP,CO_TENDER_TOTAL_PRE,distinct_ddl,legacy,no,no
