Value,File Name
LABEL_DAY_STORE_SKU,merged_output.txt
LABEL_SIZE,merged_output.txt
LABEL_TYPE,merged_output.txt
LABEL_POG_TYPE,merged_output.txt
ZTB_LABEL_CHGS_PRE,merged_output.txt
SITE_PROFILE,merged_output.txt
SKU_PROFILE,merged_output.txt
DAY,merged_output.txt
