Value,File Name
SITE_PROFILE,merged_output.txt
SKU_PROFILE,merged_output.txt
VENDOR_PROFILE,merged_output.txt
MOVE_REASON,merged_output.txt
SAP_ZTB_RF_AUDIT_PRE,merged_output.txt
MOVEMENT_LIVE_PET,merged_output.txt
