Value,File Name
SITE_PROFILE,merged_output.txt
DISTRICT,merged_output.txt
REGION,merged_output.txt
SITE_HIERARCHY_HIST,merged_output.txt
SITE_DM_HIST,merged_output.txt
SITE_EAGLE_STATUS,merged_output.txt
