Value,File Name
WEEKS,merged_output.txt
SITE_PROFILE,merged_output.txt
NON_DISCOUNT_UPC,merged_output.txt
STORE_TAX_RATE,merged_output.txt
STORE_TIME_ZONE,merged_output.txt
