Value,File Name
SITE_PROFILE_RPT,merged_output.txt
SKU_PROFILE_RPT,merged_output.txt
PO_LN_FACT,merged_output.txt
VC_ASN_SUCCESSFUL_DAY_PRE,merged_output.txt
VC_ASN_SUCCESSFUL_DAY,merged_output.txt
