Value,File Name
SKU_PROFILE,merged_output.txt
SKU_PIM_ATTR_PRE,merged_output.txt
SKU_PIM_ATTR_TYPE_PRE,merged_output.txt
SKU_PIM_ATTR_TYPE_VALUES_PRE,merged_output.txt
SKU_PIM_ATTR,merged_output.txt
SKU_PIM_ATTR_TYPE,merged_output.txt
SKU_PIM_ATTR_TYPE_VALUES,merged_output.txt
SKU_ATTR,merged_output.txt
